Reason_ID,accm_txn_complete_time
54065,3/13/2024
48645,3/14/2024
34700,3/15/2024
83889,3/16/2024
91417,3/17/2024
89741,3/18/2024
37814,3/19/2024
74867,3/20/2024
79747,3/21/2024
30699,3/22/2024
10286,3/23/2024
7445,3/24/2024
57680,3/25/2024
67508,3/26/2024
26718,3/27/2024
52423,3/28/2024
5923,3/29/2024
15814,3/30/2024
32055,3/31/2024
106406,4/1/2024
73635,4/2/2024
16759,4/3/2024
7772,4/4/2024
67826,4/5/2024
89824,4/6/2024
78634,4/7/2024
95987,4/8/2024
83619,4/9/2024
113549,4/10/2024
56817,4/11/2024
34956,4/12/2024
55788,4/13/2024
96173,4/14/2024
99997,4/15/2024
81174,4/16/2024
89220,4/17/2024
72365,4/18/2024
29105,4/19/2024
20144,4/20/2024
106519,4/21/2024
87760,4/22/2024
123588,4/23/2024
11821,4/24/2024
51905,4/25/2024
81103,4/26/2024
48033,4/27/2024
42447,4/28/2024
64181,4/29/2024
77813,4/30/2024
1747,5/1/2024
57664,5/2/2024
70049,5/3/2024
26587,5/4/2024
69270,5/5/2024
111810,5/6/2024
13702,5/7/2024
21173,5/8/2024
70121,5/9/2024
39018,5/10/2024
21375,5/11/2024
67805,5/12/2024
623,5/13/2024
123379,5/14/2024
121372,5/15/2024
29324,5/16/2024
126024,5/17/2024
4967,5/18/2024
5346,5/19/2024
57729,5/20/2024
25816,5/21/2024
74564,5/22/2024
63540,5/23/2024
24794,5/24/2024
122538,5/25/2024
103582,5/26/2024
56611,5/27/2024
28420,5/28/2024
4202,5/29/2024
51912,5/30/2024
77455,5/31/2024
34384,6/1/2024
108583,6/2/2024
47534,6/3/2024
56356,6/4/2024
120922,6/5/2024
58177,6/6/2024
118731,6/7/2024
90511,6/8/2024
97971,6/9/2024
125628,6/10/2024
27597,6/11/2024
63620,6/12/2024
7313,6/13/2024
60808,6/14/2024
60691,6/15/2024
59181,6/16/2024
12914,6/17/2024
116840,6/18/2024
69667,6/19/2024
25165,6/20/2024
44810,6/21/2024
61480,6/22/2024
18837,6/23/2024
14815,6/24/2024
99451,6/25/2024
26730,6/26/2024
72833,6/27/2024
35839,6/28/2024
85083,6/29/2024
30869,6/30/2024
68537,7/1/2024
128680,7/2/2024
22701,7/3/2024
648,7/4/2024
118114,7/5/2024
126525,7/6/2024
19161,7/7/2024
115947,7/8/2024
30140,7/9/2024
90391,7/10/2024
101207,7/11/2024
97585,7/12/2024
84479,7/13/2024
100862,7/14/2024
104965,7/15/2024
34543,7/16/2024
44756,7/17/2024
2808,7/18/2024
55878,7/19/2024
73367,7/20/2024
74797,7/21/2024
51402,7/22/2024
71178,7/23/2024
60445,7/24/2024
20052,7/25/2024
6544,7/26/2024
572,7/27/2024
108243,7/28/2024
125423,7/29/2024
92598,7/30/2024
78532,7/31/2024
26676,8/1/2024
54,8/2/2024
27765,8/3/2024
724,8/4/2024
105173,8/5/2024
84681,8/6/2024
125038,8/7/2024
38551,8/8/2024
83080,8/9/2024
49286,8/10/2024
116830,8/11/2024
63965,8/12/2024
126654,8/13/2024
66822,8/14/2024
79070,8/15/2024
66385,8/16/2024
31441,8/17/2024
345,8/18/2024
122391,8/19/2024
14185,8/20/2024
22414,8/21/2024
128342,8/22/2024
36866,8/23/2024
24989,8/24/2024
29576,8/25/2024
101347,8/26/2024
124722,8/27/2024
61125,8/28/2024
84166,8/29/2024
87276,8/30/2024
98810,8/31/2024
37071,9/1/2024
41247,9/2/2024
66358,9/3/2024
62949,9/4/2024
9050,9/5/2024
11606,9/6/2024
118301,9/7/2024
32719,9/8/2024
52943,9/9/2024
79471,9/10/2024
89316,9/11/2024
108588,9/12/2024
1626,9/13/2024
27153,9/14/2024
103994,9/15/2024
37592,9/16/2024
103408,9/17/2024
72953,9/18/2024
106645,9/19/2024
115998,9/20/2024
37062,9/21/2024
99461,9/22/2024
120454,9/23/2024
6833,9/24/2024
86291,9/25/2024
70596,9/26/2024
3434,9/27/2024
54096,9/28/2024
123751,9/29/2024
88288,9/30/2024
51598,10/1/2024
36438,10/2/2024
52606,10/3/2024
6987,10/4/2024
13545,10/5/2024
29602,10/6/2024
104614,10/7/2024
31371,10/8/2024
79357,10/9/2024
68285,10/10/2024
107805,10/11/2024
61490,10/12/2024
104490,10/13/2024
77862,10/14/2024
20905,10/15/2024
28980,10/16/2024
86246,10/17/2024
81750,10/18/2024
87702,10/19/2024
67831,10/20/2024
68217,10/21/2024
38966,10/22/2024
93108,10/23/2024
113400,10/24/2024
60747,10/25/2024
55988,10/26/2024
72178,10/27/2024
117305,10/28/2024
37889,10/29/2024
34871,10/30/2024
92768,10/31/2024
119464,11/1/2024
10537,11/2/2024
53491,11/3/2024
121455,11/4/2024
67545,11/5/2024
1314,11/6/2024
94600,11/7/2024
7171,11/8/2024
46310,11/9/2024
123935,11/10/2024
105931,11/11/2024
33450,11/12/2024
80905,11/13/2024
7788,11/14/2024
98656,11/15/2024
95371,11/16/2024
79030,11/17/2024
4517,11/18/2024
57978,11/19/2024
25412,11/20/2024
61713,11/21/2024
52626,11/22/2024
127542,11/23/2024
88620,11/24/2024
64550,11/25/2024
48895,11/26/2024
38449,11/27/2024
65560,11/28/2024
32993,11/29/2024
13502,11/30/2024
2173,12/1/2024
48856,12/2/2024
59146,12/3/2024
31611,12/4/2024
51347,12/5/2024
6276,12/6/2024
63905,12/7/2024
77054,12/8/2024
89004,12/9/2024
105694,12/10/2024
35834,12/11/2024
56536,12/12/2024
99710,12/13/2024
87573,12/14/2024
80180,12/15/2024
56048,12/16/2024
107581,12/17/2024
61166,12/18/2024
117683,12/19/2024
57563,12/20/2024
99619,12/21/2024
107647,12/22/2024
74252,12/23/2024
62533,12/24/2024
71707,12/25/2024
96560,12/26/2024
14811,12/27/2024
122911,12/28/2024
28742,12/29/2024
107288,12/30/2024
15304,12/31/2024
42439,1/1/2025
73048,1/2/2025
97924,1/3/2025
77121,1/4/2025
126248,1/5/2025
105452,1/6/2025
125298,1/7/2025
81252,1/8/2025
122104,1/9/2025
27857,1/10/2025
81002,1/11/2025
99618,1/12/2025
55360,1/13/2025
113171,1/14/2025
121782,1/15/2025
38897,1/16/2025
38145,1/17/2025
62969,1/18/2025
47189,1/19/2025
113800,1/20/2025
70782,1/21/2025
9604,1/22/2025
31589,1/23/2025
56134,1/24/2025
12972,1/25/2025
127983,1/26/2025
56174,1/27/2025
116298,1/28/2025
77985,1/29/2025
25107,1/30/2025
126039,1/31/2025
2224,2/1/2025
58557,2/2/2025
35672,2/3/2025
1790,2/4/2025
6976,2/5/2025
125953,2/6/2025
101640,2/7/2025
121004,2/8/2025
83846,2/9/2025
122445,2/10/2025
72245,2/11/2025
116814,2/12/2025
36541,2/13/2025
67369,2/14/2025
73865,2/15/2025
101040,2/16/2025
74672,2/17/2025
99763,2/18/2025
34622,2/19/2025
24728,2/20/2025
99280,2/21/2025
52688,2/22/2025
39864,2/23/2025
75491,2/24/2025
41909,2/25/2025
120670,2/26/2025
81571,2/27/2025
89443,2/28/2025
123749,3/1/2025
30970,3/2/2025
122511,3/3/2025
79995,3/4/2025
116226,3/5/2025
68016,3/6/2025
88328,3/7/2025
117198,3/8/2025
38687,3/9/2025
96493,3/10/2025
59461,3/11/2025
23374,3/12/2025
69653,3/13/2025
13405,3/14/2025
122703,3/15/2025
72292,3/16/2025
19474,3/17/2025
14088,3/18/2025
121998,3/19/2025
124984,3/20/2025
89674,3/21/2025
105723,3/22/2025
84873,3/23/2025
111159,3/24/2025
82773,3/25/2025
22778,3/26/2025
106793,3/27/2025
66432,3/28/2025
2784,3/29/2025
44334,3/30/2025
105174,3/31/2025
129036,4/1/2025
4601,4/2/2025
125404,4/3/2025
64238,4/4/2025
37229,4/5/2025
32894,4/6/2025
92601,4/7/2025
42458,4/8/2025
81057,4/9/2025
116563,4/10/2025
28716,4/11/2025
100696,4/12/2025
119588,4/13/2025
76710,4/14/2025
120333,4/15/2025
28084,4/16/2025
43446,4/17/2025
103072,4/18/2025
77232,4/19/2025
109837,4/20/2025
90117,4/21/2025
42383,4/22/2025
36445,4/23/2025
78366,4/24/2025
14252,4/25/2025
125288,4/26/2025
38881,4/27/2025
129781,4/28/2025
101205,4/29/2025
10260,4/30/2025
127092,5/1/2025
54690,5/2/2025
39460,5/3/2025
43026,5/4/2025
11951,5/5/2025
120674,5/6/2025
30053,5/7/2025
59374,5/8/2025
125229,5/9/2025
4264,5/10/2025
43498,5/11/2025
14650,5/12/2025
99240,5/13/2025
58974,5/14/2025
1840,5/15/2025
116867,5/16/2025
126055,5/17/2025
109567,5/18/2025
113808,5/19/2025
20691,5/20/2025
68786,5/21/2025
114554,5/22/2025
64111,5/23/2025
109374,5/24/2025
51769,5/25/2025
53471,5/26/2025
81486,5/27/2025
27820,5/28/2025
109343,5/29/2025
71950,5/30/2025
27780,5/31/2025
4727,6/1/2025
25969,6/2/2025
73609,6/3/2025
106644,6/4/2025
79559,6/5/2025
110967,6/6/2025
89494,6/7/2025
8195,6/8/2025
113272,6/9/2025
25628,6/10/2025
515,6/11/2025
124214,6/12/2025
121646,6/13/2025
98967,6/14/2025
81883,6/15/2025
112479,6/16/2025
103058,6/17/2025
16009,6/18/2025
8972,6/19/2025
92364,6/20/2025
121174,6/21/2025
71391,6/22/2025
67573,6/23/2025
128705,6/24/2025
21068,6/25/2025
67570,6/26/2025
61749,6/27/2025
125135,6/28/2025
55549,6/29/2025
96023,6/30/2025
78437,7/1/2025
114719,7/2/2025
55397,7/3/2025
113489,7/4/2025
66058,7/5/2025
17723,7/6/2025
28169,7/7/2025
12449,7/8/2025
112309,7/9/2025
123737,7/10/2025
106866,7/11/2025
111069,7/12/2025
85212,7/13/2025
92896,7/14/2025
114705,7/15/2025
119101,7/16/2025
39572,7/17/2025
94244,7/18/2025
769,7/19/2025
80195,7/20/2025
974,7/21/2025
53360,7/22/2025
123551,7/23/2025
18758,7/24/2025
18971,7/25/2025
118263,7/26/2025
75489,7/27/2025
14930,7/28/2025
49829,7/29/2025
106632,7/30/2025
60517,7/31/2025
40888,8/1/2025
96288,8/2/2025
61132,8/3/2025
125338,8/4/2025
9229,8/5/2025
83528,8/6/2025
46138,8/7/2025
49544,8/8/2025
107125,8/9/2025
29620,8/10/2025
47324,8/11/2025
6362,8/12/2025
87,8/13/2025
11230,8/14/2025
114345,8/15/2025
77076,8/16/2025
97456,8/17/2025
3676,8/18/2025
52120,8/19/2025
21570,8/20/2025
68107,8/21/2025
100541,8/22/2025
40288,8/23/2025
94437,8/24/2025
85045,8/25/2025
125592,8/26/2025
48234,8/27/2025
88291,8/28/2025
73178,8/29/2025
22684,8/30/2025
101396,8/31/2025
68930,9/1/2025
68954,9/2/2025
63827,9/3/2025
109438,9/4/2025
41285,9/5/2025
17773,9/6/2025
44995,9/7/2025
125488,9/8/2025
60874,9/9/2025
9854,9/10/2025
114208,9/11/2025
63178,9/12/2025
95873,9/13/2025
1036,9/14/2025
30351,9/15/2025
123391,9/16/2025
111860,9/17/2025
107519,9/18/2025
18700,9/19/2025
801,9/20/2025
10633,9/21/2025
83998,9/22/2025
75202,9/23/2025
47686,9/24/2025
73731,9/25/2025
111052,9/26/2025
39185,9/27/2025
90366,9/28/2025
51400,9/29/2025
40401,9/30/2025
88862,10/1/2025
62177,10/2/2025
77788,10/3/2025
84672,10/4/2025
107722,10/5/2025
65077,10/6/2025
117010,10/7/2025
21883,10/8/2025
68114,10/9/2025
104822,10/10/2025
33785,10/11/2025
84560,10/12/2025
26208,10/13/2025
117721,10/14/2025
115695,10/15/2025
99946,10/16/2025
104044,10/17/2025
71947,10/18/2025
3621,10/19/2025
82916,10/20/2025
18669,10/21/2025
95728,10/22/2025
4422,10/23/2025
88144,10/24/2025
64411,10/25/2025
60978,10/26/2025
101233,10/27/2025
85450,10/28/2025
102474,10/29/2025
114500,10/30/2025
36791,10/31/2025
25368,11/1/2025
86226,11/2/2025
97164,11/3/2025
17174,11/4/2025
2981,11/5/2025
56007,11/6/2025
30434,11/7/2025
68109,11/8/2025
72887,11/9/2025
72940,11/10/2025
4384,11/11/2025
81658,11/12/2025
87180,11/13/2025
79868,11/14/2025
81239,11/15/2025
33528,11/16/2025
71189,11/17/2025
121155,11/18/2025
51822,11/19/2025
45291,11/20/2025
31623,11/21/2025
109823,11/22/2025
42949,11/23/2025
118663,11/24/2025
88839,11/25/2025
122697,11/26/2025
37455,11/27/2025
12805,11/28/2025
8581,11/29/2025
96110,11/30/2025
30791,12/1/2025
6417,12/2/2025
110242,12/3/2025
79344,12/4/2025
4122,12/5/2025
10909,12/6/2025
5503,12/7/2025
112537,12/8/2025
71794,12/9/2025
97690,12/10/2025
67068,12/11/2025
42309,12/12/2025
29199,12/13/2025
65770,12/14/2025
87499,12/15/2025
118654,12/16/2025
106086,12/17/2025
41821,12/18/2025
26073,12/19/2025
111139,12/20/2025
44805,12/21/2025
129129,12/22/2025
85849,12/23/2025
113737,12/24/2025
70440,12/25/2025
26661,12/26/2025
114052,12/27/2025
43542,12/28/2025
74646,12/29/2025
27341,12/30/2025
105035,12/31/2025
21799,1/1/2026
23454,1/2/2026
84381,1/3/2026
1603,1/4/2026
86323,1/5/2026
116965,1/6/2026
37636,1/7/2026
17855,1/8/2026
95169,1/9/2026
30115,1/10/2026
114820,1/11/2026
105567,1/12/2026
17915,1/13/2026
23116,1/14/2026
49234,1/15/2026
75590,1/16/2026
54943,1/17/2026
27446,1/18/2026
62243,1/19/2026
91443,1/20/2026
28672,1/21/2026
101809,1/22/2026
68631,1/23/2026
93224,1/24/2026
56970,1/25/2026
29922,1/26/2026
110649,1/27/2026
58263,1/28/2026
72836,1/29/2026
64404,1/30/2026
108357,1/31/2026
32305,2/1/2026
98747,2/2/2026
99409,2/3/2026
30382,2/4/2026
14836,2/5/2026
98087,2/6/2026
91967,2/7/2026
14032,2/8/2026
105394,2/9/2026
114025,2/10/2026
15387,2/11/2026
70553,2/12/2026
46968,2/13/2026
100345,2/14/2026
77495,2/15/2026
47211,2/16/2026
27076,2/17/2026
110801,2/18/2026
37945,2/19/2026
115666,2/20/2026
22192,2/21/2026
116374,2/22/2026
59621,2/23/2026
66213,2/24/2026
50455,2/25/2026
109267,2/26/2026
49345,2/27/2026
78910,2/28/2026
62143,3/1/2026
34788,3/2/2026
79166,3/3/2026
54145,3/4/2026
22803,3/5/2026
39066,3/6/2026
2953,3/7/2026
118883,3/8/2026
8606,3/9/2026
30989,3/10/2026
93201,3/11/2026
67226,3/12/2026
31246,3/13/2026
53810,3/14/2026
33547,3/15/2026
31792,3/16/2026
109044,3/17/2026
84959,3/18/2026
51434,3/19/2026
128601,3/20/2026
73783,3/21/2026
27310,3/22/2026
77412,3/23/2026
71880,3/24/2026
92153,3/25/2026
23223,3/26/2026
57446,3/27/2026
34018,3/28/2026
79125,3/29/2026
83519,3/30/2026
33984,3/31/2026
19147,4/1/2026
115784,4/2/2026
105217,4/3/2026
109207,4/4/2026
13856,4/5/2026
76447,4/6/2026
47209,4/7/2026
51605,4/8/2026
120702,4/9/2026
77277,4/10/2026
84135,4/11/2026
39810,4/12/2026
28636,4/13/2026
119614,4/14/2026
12651,4/15/2026
68370,4/16/2026
55039,4/17/2026
31075,4/18/2026
59279,4/19/2026
48732,4/20/2026
53180,4/21/2026
67954,4/22/2026
8392,4/23/2026
114716,4/24/2026
107364,4/25/2026
71408,4/26/2026
12810,4/27/2026
38887,4/28/2026
104589,4/29/2026
128857,4/30/2026
89318,5/1/2026
70877,5/2/2026
46286,5/3/2026
50074,5/4/2026
93205,5/5/2026
99910,5/6/2026
68804,5/7/2026
68097,5/8/2026
33132,5/9/2026
18687,5/10/2026
70854,5/11/2026
14900,5/12/2026
122868,5/13/2026
13766,5/14/2026
34887,5/15/2026
114212,5/16/2026
36220,5/17/2026
123582,5/18/2026
93250,5/19/2026
68352,5/20/2026
101580,5/21/2026
62749,5/22/2026
80391,5/23/2026
78116,5/24/2026
69755,5/25/2026
105937,5/26/2026
42314,5/27/2026
6698,5/28/2026
86967,5/29/2026
113902,5/30/2026
81505,5/31/2026
47140,6/1/2026
29941,6/2/2026
33168,6/3/2026
99023,6/4/2026
118530,6/5/2026
102965,6/6/2026
112161,6/7/2026
64880,6/8/2026
6048,6/9/2026
105507,6/10/2026
81958,6/11/2026
14035,6/12/2026
59693,6/13/2026
126352,6/14/2026
81477,6/15/2026
114522,6/16/2026
15301,6/17/2026
31376,6/18/2026
119992,6/19/2026
84590,6/20/2026
119361,6/21/2026
80796,6/22/2026
91342,6/23/2026
42654,6/24/2026
82573,6/25/2026
57893,6/26/2026
85766,6/27/2026
68973,6/28/2026
5360,6/29/2026
96948,6/30/2026
99472,7/1/2026
76581,7/2/2026
92521,7/3/2026
32050,7/4/2026
10573,7/5/2026
34052,7/6/2026
13311,7/7/2026
76222,7/8/2026
60161,7/9/2026
73341,7/10/2026
62348,7/11/2026
22356,7/12/2026
779,7/13/2026
580,7/14/2026
128318,7/15/2026
53786,7/16/2026
20949,7/17/2026
59381,7/18/2026
6474,7/19/2026
45916,7/20/2026
110324,7/21/2026
60718,7/22/2026
63336,7/23/2026
76995,7/24/2026
12469,7/25/2026
114344,7/26/2026
117487,7/27/2026
107431,7/28/2026
62395,7/29/2026
33076,7/30/2026
14682,7/31/2026
27482,8/1/2026
32076,8/2/2026
44460,8/3/2026
110660,8/4/2026
77063,8/5/2026
124303,8/6/2026
29768,8/7/2026
2716,8/8/2026
94693,8/9/2026
5918,8/10/2026
37178,8/11/2026
71827,8/12/2026
87504,8/13/2026
36725,8/14/2026
42618,8/15/2026
62700,8/16/2026
11492,8/17/2026
74071,8/18/2026
121785,8/19/2026
3340,8/20/2026
95223,8/21/2026
25675,8/22/2026
43167,8/23/2026
16323,8/24/2026
117329,8/25/2026
75001,8/26/2026
22250,8/27/2026
78182,8/28/2026
11406,8/29/2026
2718,8/30/2026
114009,8/31/2026
3765,9/1/2026
124983,9/2/2026
17334,9/3/2026
15858,9/4/2026
122045,9/5/2026
60763,9/6/2026
111866,9/7/2026
40141,9/8/2026
79496,9/9/2026
80285,9/10/2026
15845,9/11/2026
54699,9/12/2026
112248,9/13/2026
65280,9/14/2026
5272,9/15/2026
92667,9/16/2026
44037,9/17/2026
23108,9/18/2026
34608,9/19/2026
100454,9/20/2026
87653,9/21/2026
33537,9/22/2026
81946,9/23/2026
123899,9/24/2026
39315,9/25/2026
27231,9/26/2026
82339,9/27/2026
58336,9/28/2026
95528,9/29/2026
112689,9/30/2026
44791,10/1/2026
43199,10/2/2026
101778,10/3/2026
52919,10/4/2026
57137,10/5/2026
54778,10/6/2026
9180,10/7/2026
11800,10/8/2026
61861,10/9/2026
72385,10/10/2026
59479,10/11/2026
8166,10/12/2026
9920,10/13/2026
10242,10/14/2026
53309,10/15/2026
98344,10/16/2026
103158,10/17/2026
51261,10/18/2026
40567,10/19/2026
50292,10/20/2026
40140,10/21/2026
122949,10/22/2026
57492,10/23/2026
80692,10/24/2026
73879,10/25/2026
83983,10/26/2026
7004,10/27/2026
55123,10/28/2026
104400,10/29/2026
44352,10/30/2026
111708,10/31/2026
13306,11/1/2026
37246,11/2/2026
31219,11/3/2026
14315,11/4/2026
26882,11/5/2026
2011,11/6/2026
62931,11/7/2026
12620,11/8/2026
58402,11/9/2026
9070,11/10/2026
117902,11/11/2026
42068,11/12/2026
127591,11/13/2026
26729,11/14/2026
11653,11/15/2026
127948,11/16/2026
44573,11/17/2026
95812,11/18/2026
110437,11/19/2026
100494,11/20/2026
3927,11/21/2026
126303,11/22/2026
39516,11/23/2026
29190,11/24/2026
48927,11/25/2026
53704,11/26/2026
101255,11/27/2026
44074,11/28/2026
18828,11/29/2026
14779,11/30/2026
70538,12/1/2026
68712,12/2/2026
125078,12/3/2026
56837,12/4/2026
535,12/5/2026
82593,12/6/2026
98837,12/7/2026
51514,12/8/2026
21371,12/9/2026
70635,12/10/2026
23763,12/11/2026
59270,12/12/2026
101078,12/13/2026
105265,12/14/2026
8336,12/15/2026
127882,12/16/2026
106903,12/17/2026
63272,12/18/2026
27469,12/19/2026
37278,12/20/2026
103939,12/21/2026
125917,12/22/2026
45151,12/23/2026
48571,12/24/2026
55034,12/25/2026
123286,12/26/2026
45820,12/27/2026
75634,12/28/2026
5394,12/29/2026
55260,12/30/2026
66454,12/31/2026
69515,1/1/2027
75683,1/2/2027
91702,1/3/2027
72511,1/4/2027
51410,1/5/2027
33234,1/6/2027
66310,1/7/2027
18582,1/8/2027
46352,1/9/2027
79425,1/10/2027
87697,1/11/2027
50049,1/12/2027
9491,1/13/2027
66943,1/14/2027
82689,1/15/2027
117735,1/16/2027
102662,1/17/2027
83558,1/18/2027
54317,1/19/2027
106705,1/20/2027
41341,1/21/2027
65710,1/22/2027
74694,1/23/2027
82867,1/24/2027
50783,1/25/2027
119217,1/26/2027
38621,1/27/2027
35067,1/28/2027
36685,1/29/2027
7545,1/30/2027
123616,1/31/2027
32976,2/1/2027
33841,2/2/2027
22331,2/3/2027
127202,2/4/2027
8321,2/5/2027
5423,2/6/2027
104937,2/7/2027
49789,2/8/2027
27394,2/9/2027
129217,2/10/2027
124162,2/11/2027
85588,2/12/2027
57903,2/13/2027
17210,2/14/2027
88058,2/15/2027
58086,2/16/2027
17220,2/17/2027
86697,2/18/2027
29977,2/19/2027
66569,2/20/2027
83438,2/21/2027
55613,2/22/2027
18893,2/23/2027
47966,2/24/2027
93052,2/25/2027
56926,2/26/2027
69257,2/27/2027
34449,2/28/2027
97510,3/1/2027
28818,3/2/2027
89805,3/3/2027
37754,3/4/2027
3024,3/5/2027
121173,3/6/2027
12171,3/7/2027
114682,3/8/2027
66576,3/9/2027
44773,3/10/2027
74985,3/11/2027
48993,3/12/2027
33170,3/13/2027
93202,3/14/2027
94094,3/15/2027
66938,3/16/2027
70061,3/17/2027
45500,3/18/2027
120551,3/19/2027
111227,3/20/2027
22277,3/21/2027
118110,3/22/2027
127726,3/23/2027
83378,3/24/2027
116396,3/25/2027
27570,3/26/2027
17553,3/27/2027
52933,3/28/2027
69236,3/29/2027
5589,3/30/2027
116397,3/31/2027
86060,4/1/2027
44742,4/2/2027
10421,4/3/2027
71475,4/4/2027
123112,4/5/2027
117112,4/6/2027
83221,4/7/2027
110727,4/8/2027
105060,4/9/2027
77494,4/10/2027
122293,4/11/2027
5198,4/12/2027
119912,4/13/2027
9745,4/14/2027
10403,4/15/2027
60068,4/16/2027
129629,4/17/2027
15115,4/18/2027
56655,4/19/2027
17656,4/20/2027
43515,4/21/2027
103686,4/22/2027
100261,4/23/2027
2566,4/24/2027
36954,4/25/2027
85887,4/26/2027
112790,4/27/2027
48562,4/28/2027
29431,4/29/2027
76375,4/30/2027
7348,5/1/2027
102585,5/2/2027
120820,5/3/2027
30570,5/4/2027
129632,5/5/2027
111435,5/6/2027
99051,5/7/2027
91089,5/8/2027
9218,5/9/2027
44142,5/10/2027
8662,5/11/2027
77313,5/12/2027
24091,5/13/2027
129799,5/14/2027
8907,5/15/2027
60755,5/16/2027
7475,5/17/2027
13904,5/18/2027
24207,5/19/2027
127387,5/20/2027
32102,5/21/2027
60923,5/22/2027
74301,5/23/2027
123959,5/24/2027
17522,5/25/2027
12026,5/26/2027
119692,5/27/2027
14064,5/28/2027
45126,5/29/2027
36410,5/30/2027
77677,5/31/2027
93080,6/1/2027
29286,6/2/2027
28414,6/3/2027
21840,6/4/2027
42486,6/5/2027
49355,6/6/2027
46728,6/7/2027
34516,6/8/2027
7236,6/9/2027
85813,6/10/2027
76379,6/11/2027
35230,6/12/2027
127167,6/13/2027
56679,6/14/2027
54901,6/15/2027
30642,6/16/2027
49038,6/17/2027
65666,6/18/2027
77986,6/19/2027
69194,6/20/2027
104096,6/21/2027
24109,6/22/2027
117444,6/23/2027
103292,6/24/2027
62028,6/25/2027
117607,6/26/2027
115217,6/27/2027
78888,6/28/2027
60946,6/29/2027
74656,6/30/2027
106036,7/1/2027
80877,7/2/2027
55426,7/3/2027
66392,7/4/2027
31173,7/5/2027
117447,7/6/2027
62437,7/7/2027
75660,7/8/2027
100582,7/9/2027
13287,7/10/2027
10685,7/11/2027
63255,7/12/2027
114748,7/13/2027
90641,7/14/2027
65806,7/15/2027
123657,7/16/2027
105042,7/17/2027
13900,7/18/2027
7618,7/19/2027
27420,7/20/2027
996,7/21/2027
101160,7/22/2027
47483,7/23/2027
62757,7/24/2027
70036,7/25/2027
115693,7/26/2027
80458,7/27/2027
91302,7/28/2027
3638,7/29/2027
19415,7/30/2027
55903,7/31/2027
99068,8/1/2027
81224,8/2/2027
115684,8/3/2027
1429,8/4/2027
23577,8/5/2027
28006,8/6/2027
68393,8/7/2027
42303,8/8/2027
