Vehicle_ID,Vehicle_Name,Vehicle_Type,Color
36416,LINC,02 - Automobile,BLACK
71469,HONDA,02 - Automobile,GRAY
26626,BUICK,02 - Automobile,SILVER
72406,TOYOTA,02 - Automobile,BLACK
79582,SCIO,02 - Automobile,YELLOW
55969,CHEV,05 - Light Duty Truck,GREEN
85246,HOND,05 - Light Duty Truck,BLACK
75174,DODGE,02 - Automobile,GOLD
50505,CHEV,02 - Automobile,WHITE
57856,TOYT,02 - Automobile,BLACK
75346,CHRYSLER,02 - Automobile,"BLUE, LIGHT"
23259,SATR,28 - Other,BLUE
46011,TOYOTA,02 - Automobile,GOLD
53413,FORD,02 - Automobile,WHITE
123560,VOLKSWAGON,02 - Automobile,BLACK
128777,NONE,29 - Unknown,N/A
114619,FORD,05 - Light Duty Truck,BLUE
217,JEEP,02 - Automobile,BLACK
4110,FORD,01 - Motorcycle,WHITE
78446,LEXUS,02 - Automobile,"BLUE, DARK"
7017,CHRYSLER,02 - Automobile,SILVER
16254,TOYOTA,02 - Automobile,WHITE
45852,DODG,02 - Automobile,RED
64004,TOYOTA,01 - Motorcycle,GOLD
78310,OLDS,02 - Automobile,SILVER
127082,DODG,02 - Automobile,WHITE
47006,FORD,02 - Automobile,TAN
43972,ACURA,02 - Automobile,RED
119682,JEEP,02 - Automobile,GREEN
3616,TOYOTA,02 - Automobile,WHITE
40304,TOYOTA,01 - Motorcycle,GRAY
120760,XX,28 - Other,N/A
8115,HONDA,02 - Automobile,SILVER
36058,FORD,02 - Automobile,BLUE
58068,CHEVY,02 - Automobile,TAN
125757,BMW,02 - Automobile,BLACK
94659,TOYT,02 - Automobile,WHITE
97953,BUICK,02 - Automobile,BLUE
78114,DODGE,02 - Automobile,TAN
77532,CHEV,02 - Automobile,BLACK
80601,ACURA,02 - Automobile,RED
62020,HUMMER,02 - Automobile,GRAY
99600,MAZDA,02 - Automobile,SILVER
62446,CHEV,02 - Automobile,WHITE
29914,TOYOTA,01 - Motorcycle,GRAY
96450,ACURA,05 - Light Duty Truck,GRAY
107479,TOYOTA,01 - Motorcycle,GRAY
115588,HYUN,02 - Automobile,SILVER
112892,HONDA,02 - Automobile,BLACK
96804,TOYT,02 - Automobile,SILVER
98887,MERCEDES,02 - Automobile,BLACK
58394,NISSAN,02 - Automobile,"BLUE, LIGHT"
17658,DODG,02 - Automobile,SILVER
51563,LEXUS,02 - Automobile,GRAY
114287,FORD,02 - Automobile,RED
95974,TOYOTA,02 - Automobile,WHITE
35423,CHEVY,02 - Automobile,BLACK
98723,FORD,02 - Automobile,RED
117443,HOND,02 - Automobile,GRAY
47902,HOND,02 - Automobile,BLACK
84336,CHRY,02 - Automobile,GRAY
35611,HOND,02 - Automobile,SILVER
787,HOND,02 - Automobile,GRAY
6164,JEEP,02 - Automobile,BLACK
111698,HOND,02 - Automobile,GRAY
51329,BUICK,02 - Automobile,SILVER
97195,DODGE,02 - Automobile,WHITE
51306,PONT,02 - Automobile,"BLUE, LIGHT"
60876,TOYOTA,02 - Automobile,BLACK
98658,HONDA,02 - Automobile,WHITE
79373,LEXUS,02 - Automobile,TAN
41573,CHRY,02 - Automobile,MAROON
17698,DODGE,02 - Automobile,SILVER
9064,CHEV,02 - Automobile,BLUE
109937,HYUNDAI,02 - Automobile,GRAY
91986,HYUNDAI,02 - Automobile,GRAY
85593,HONDA,02 - Automobile,GRAY
127131,HYUNDAI,02 - Automobile,GRAY
72336,TOYOTA,02 - Automobile,GRAY
92079,JEEP,02 - Automobile,BLACK
129624,TOYT,02 - Automobile,WHITE
33264,TOYT,02 - Automobile,WHITE
7809,NISSAN,02 - Automobile,BLACK
15204,TOYOTA,03 - Station Wagon,BLUE
91327,HOND,02 - Automobile,MAROON
35098,HONDA,02 - Automobile,GRAY
109569,HYUN,02 - Automobile,SILVER
1016,KIA,02 - Automobile,WHITE
101713,CHEV,02 - Automobile,SILVER
61813,TOYT,02 - Automobile,MAROON
119989,TOYT,02 - Automobile,MAROON
51604,BMW,02 - Automobile,BLACK
109352,TOYOTA,02 - Automobile,GRAY
128573,ACUR,02 - Automobile,BLACK
79499,ACUR,02 - Automobile,BLACK
99632,FORD,02 - Automobile,WHITE
22493,HOND,02 - Automobile,GOLD
88713,CHRYSLER,02 - Automobile,WHITE
36663,NISSAN,02 - Automobile,BLACK
54626,FORD,02 - Automobile,BLUE
68235,TOYOTA,02 - Automobile,WHITE
40073,NISSAN,02 - Automobile,BLACK
52290,HONDA,02 - Automobile,BLACK
22475,DODG,02 - Automobile,SILVER
61452,HOND,02 - Automobile,SILVER
53871,MERCEDEZ,02 - Automobile,BLACK
93869,TOYT,02 - Automobile,GRAY
31387,MITSUBISHI,02 - Automobile,WHITE
8229,HYUN,02 - Automobile,BLACK
43957,MITSUBISHI,02 - Automobile,WHITE
81025,VOLK,02 - Automobile,BLACK
10342,GMC,02 - Automobile,RED
119130,CHEV,07 - Truck/Road Tractor,WHITE
49877,AUDI,02 - Automobile,BLUE
49324,LEXUS,02 - Automobile,GOLD
60275,INFINITI,02 - Automobile,BEIGE
52082,CHRYSLER,02 - Automobile,GREEN
107758,CHEV,02 - Automobile,TAN
71587,NONE,29 - Unknown,N/A
73094,HONDA,02 - Automobile,"BLUE, DARK"
95553,HONDA,02 - Automobile,BLUE
104483,HYUNDAI,02 - Automobile,SILVER
104897,LEXUS,02 - Automobile,GOLD
53833,NONE,29 - Unknown,N/A
13037,TOYOTA,02 - Automobile,SILVER
54986,HONDA,02 - Automobile,BLUE
23505,TOYOTA,02 - Automobile,GREEN
44741,PONTIAC,02 - Automobile,SILVER
112372,HONDA,02 - Automobile,BLUE
113838,BMW,02 - Automobile,BLACK
113052,TOYT,02 - Automobile,RED
62069,JEEP,02 - Automobile,GREEN
123872,FORD,05 - Light Duty Truck,BEIGE
118170,IZUZU,05 - Light Duty Truck,GRAY
71934,ACURA,02 - Automobile,SILVER
112283,CHEV,02 - Automobile,"BLUE, LIGHT"
31461,TOYOTA,02 - Automobile,GRAY
111274,HONDA,02 - Automobile,"GREEN, DK"
90137,LEXUS,02 - Automobile,"BLUE, DARK"
5487,HOND,02 - Automobile,BLACK
110992,BUICK,02 - Automobile,SILVER
50393,FORD,02 - Automobile,WHITE
80171,CHEVROLET,02 - Automobile,BLACK
56924,DODGE,02 - Automobile,WHITE
107024,BIGT,02 - Automobile,BLUE
52497,FORD,02 - Automobile,RED
40922,FORD,02 - Automobile,BLACK
35817,BUICK,02 - Automobile,WHITE
24382,TOYOTA,02 - Automobile,GRAY
30503,MERCEDES,02 - Automobile,SILVER
125286,HOND,02 - Automobile,GRAY
40195,CHEVY,02 - Automobile,GRAY
29132,BMW,02 - Automobile,WHITE
73526,MAZDA,02 - Automobile,BLUE
27085,HONDA,02 - Automobile,BLACK
38072,NISS,05 - Light Duty Truck,GRAY
125941,HOND,02 - Automobile,WHITE
6274,BUIC,02 - Automobile,BLACK
15661,TOYOTA,02 - Automobile,GREEN
47330,FORD,02 - Automobile,BLACK
76908,ACUR,02 - Automobile,BLACK
20699,KIA,02 - Automobile,SILVER
105516,INFINITY,02 - Automobile,RED
15954,NISSAN,02 - Automobile,BLUE
90062,TOYOTA,02 - Automobile,RED
75964,FORD,02 - Automobile,BLACK
49278,GMC,06 - Heavy Duty Truck,ORANGE
77611,FORD,02 - Automobile,GREEN
15635,FORD,02 - Automobile,MAROON
39624,FORD,02 - Automobile,SILVER
88385,ACURA,02 - Automobile,BLUE
23805,MERCEDEZ,02 - Automobile,SILVER
94249,HONDA,02 - Automobile,BLUE
129860,JEEP,02 - Automobile,SILVER
49027,HONDA,02 - Automobile,"BLUE, LIGHT"
117434,NISSAN,02 - Automobile,SILVER
36119,CHRY,02 - Automobile,"BLUE, DARK"
108847,TOYT,02 - Automobile,SILVER
6188,SCION,02 - Automobile,ORANGE
112196,MAZDA,02 - Automobile,WHITE
128755,AUDI,02 - Automobile,GRAY
20202,FORD,06 - Heavy Duty Truck,WHITE
94882,DODG,02 - Automobile,ORANGE
105189,RANGE ROVER,02 - Automobile,SILVER
3683,HYUN,02 - Automobile,SILVER
59771,MAZDA,02 - Automobile,"BLUE, LIGHT"
94669,FORD,02 - Automobile,BLUE
110029,CHRYSLER,02 - Automobile,BLACK
101614,DODG,02 - Automobile,"GREEN, DK"
91499,TOYOTA,02 - Automobile,RED
49265,HONDA,02 - Automobile,BLACK
26940,HYUNDAI,02 - Automobile,BLUE
70422,TOYOTA,02 - Automobile,BLUE
53072,TOYT,02 - Automobile,RED
24772,HONDA,02 - Automobile,BLACK
69268,TOYOTA,02 - Automobile,SILVER
45409,NISSAN,02 - Automobile,GRAY
106509,MERCEDES,02 - Automobile,BLACK
86905,VW,02 - Automobile,BLACK
126448,TOYOTA,02 - Automobile,"BLUE, LIGHT"
11604,MERZ,02 - Automobile,TAN
76118,CHEVY,02 - Automobile,SILVER
126508,CHEVY,02 - Automobile,RED
97029,INFI,02 - Automobile,BLACK
48727,CHEVY,02 - Automobile,BEIGE
60235,HYUNDAI,02 - Automobile,GRAY
4278,DODGE,02 - Automobile,GRAY
129841,CHRY,02 - Automobile,BLACK
33126,NISSAN,02 - Automobile,SILVER
51916,TOYOTA,02 - Automobile,GOLD
6667,DODGE,02 - Automobile,GRAY
123198,PLYMOUTH,02 - Automobile,"GREEN, DK"
63650,DODGE,02 - Automobile,GREEN
7757,FORD,02 - Automobile,RED
91112,CHRY,28 - Other,"BLUE, DARK"
17321,NISS,02 - Automobile,RED
48958,HOND,02 - Automobile,BLUE
98244,JEEP,02 - Automobile,SILVER
42260,TOYOTA,02 - Automobile,WHITE
15496,FORD,06 - Heavy Duty Truck,BLACK
43188,TOYOTA,05 - Light Duty Truck,TAN
78190,GMC,02 - Automobile,BLACK
18621,CHEVROLET,02 - Automobile,WHITE
38896,DODGE,02 - Automobile,SILVER
45223,HONDA,02 - Automobile,"BLUE, LIGHT"
36798,HONDA,02 - Automobile,GREEN
78687,DODGE,02 - Automobile,BLACK
110051,FORD,02 - Automobile,RED
25848,HONDA,02 - Automobile,BLACK
53234,FORD,02 - Automobile,RED
73548,TOYOTA,02 - Automobile,BEIGE
73085,INFINITI,02 - Automobile,BLACK
68153,FORD,02 - Automobile,BLUE
120499,TOYT,02 - Automobile,BLUE
86286,TOYT,02 - Automobile,SILVER
92452,TOYOTA,02 - Automobile,BLUE
80419,INFINITI,02 - Automobile,SILVER
56744,HONDA,02 - Automobile,GRAY
58845,TOYT,02 - Automobile,BLACK
35204,HYUN,02 - Automobile,RED
67010,HYUNDAI,02 - Automobile,SILVER
106606,KAW,01 - Motorcycle,BLACK
117009,CHEV,02 - Automobile,WHITE
10659,HONDA,02 - Automobile,WHITE
9724,TOYOTA,02 - Automobile,BLACK
65056,JAGUAR,02 - Automobile,GRAY
22381,TOYOTA,02 - Automobile,RED
84932,2004,02 - Automobile,WHITE
58816,BMW,02 - Automobile,"GREEN, DK"
29077,HONDA,02 - Automobile,BLUE
74031,CADILLAC,05 - Light Duty Truck,GOLD
116208,DODGE,02 - Automobile,"BLUE, LIGHT"
80494,SAAB,02 - Automobile,"BLUE, DARK"
1489,CHEV,02 - Automobile,GRAY
53230,BMW,02 - Automobile,BLACK
47141,HONDA,02 - Automobile,BLACK
36015,UNKNOWN,28 - Other,WHITE
62074,CHEV,05 - Light Duty Truck,RED
75734,HONDA,02 - Automobile,BLACK
31498,LEXUS,02 - Automobile,BLACK
18036,LEXUS,02 - Automobile,WHITE
14781,CHEVY,02 - Automobile,SILVER
91784,VOLK,02 - Automobile,"BLUE, LIGHT"
117339,JEEP,02 - Automobile,WHITE
18566,CHEV,02 - Automobile,SILVER
54914,TOYT,03 - Station Wagon,RED
78089,FORD,02 - Automobile,GREEN
89153,CHEVY,02 - Automobile,SILVER
116444,TOYOTA,02 - Automobile,RED
92504,HYUN,02 - Automobile,BLACK
35145,TOYOTA,02 - Automobile,GRAY
93708,TOYOTA,02 - Automobile,GRAY
15307,HONDA,02 - Automobile,GRAY
8194,DODG,02 - Automobile,BROWN
10311,BENTLEY,02 - Automobile,BLACK
47781,HONDA,02 - Automobile,GRAY
25090,NISSAN,02 - Automobile,WHITE
80225,SUBARU,02 - Automobile,BLUE
36251,JEEP,02 - Automobile,WHITE
32424,ACUR,02 - Automobile,BLACK
97427,TOYOTA,02 - Automobile,BROWN
92570,CHEV,02 - Automobile,GOLD
96271,FORD,02 - Automobile,RED
67772,CHEVY,02 - Automobile,WHITE
63943,ACURA,02 - Automobile,BLACK
82906,ACURA,02 - Automobile,GRAY
22832,HYUN,02 - Automobile,GRAY
43497,DODGE,02 - Automobile,BLUE
27257,TOYT,28 - Other,GOLD
22495,MAZDA,02 - Automobile,GREEN
74512,TOYOTA,02 - Automobile,WHITE
122778,JEEP,02 - Automobile,SILVER
112588,NISSAN,02 - Automobile,WHITE
94038,TOYOTA,02 - Automobile,GRAY
11226,BUICK,02 - Automobile,WHITE
22938,NISS,02 - Automobile,"BLUE, DARK"
119345,FORD,02 - Automobile,RED
32488,DODGE,02 - Automobile,MAROON
39522,JEEP,02 - Automobile,BRONZE
2618,HONDA,02 - Automobile,PURPLE
29113,DODGE,02 - Automobile,BEIGE
48524,HONDA,02 - Automobile,TAN
74085,NISSAN,02 - Automobile,BLACK
118815,FORD,02 - Automobile,GRAY
14253,FORD,02 - Automobile,WHITE
77844,FORD,02 - Automobile,RED
43832,FORD,05 - Light Duty Truck,RED
74000,MERZ,02 - Automobile,BLACK
56718,VOLK,02 - Automobile,RED
123711,HONDA,02 - Automobile,SILVER
15900,HOND,02 - Automobile,BLACK
122086,SUBA,02 - Automobile,GRAY
30688,HOND,02 - Automobile,BEIGE
44347,TOYOTA,02 - Automobile,GRAY
80521,CHRYSLER,02 - Automobile,SILVER
63372,HONDA,02 - Automobile,SILVER
129540,BMW,02 - Automobile,SILVER
55001,ACURA,02 - Automobile,WHITE
11174,CRYSTLER,02 - Automobile,SILVER
37393,LEXUS,02 - Automobile,WHITE
26831,TOYT,02 - Automobile,GRAY
122143,TOYOTA,02 - Automobile,TAN
110601,FORD,02 - Automobile,WHITE
9911,FORD,02 - Automobile,WHITE
103675,ACUR,02 - Automobile,BLACK
116540,NISSAN,02 - Automobile,GRAY
96574,MERZ,02 - Automobile,BLACK
43726,VOLK,02 - Automobile,BLUE
71277,HONDA,02 - Automobile,BLACK
51385,TOYOTA,02 - Automobile,SILVER
46321,FORD,02 - Automobile,BEIGE
30777,TOYOTA,02 - Automobile,WHITE
412,HOND,02 - Automobile,BLACK
93624,MERZ,02 - Automobile,TAN
124194,TOYOTA,02 - Automobile,GREEN
54086,NISSAN,02 - Automobile,SILVER
114776,MERCEDES,02 - Automobile,WHITE
21256,MAZDA,02 - Automobile,SILVER
36006,TOYT,02 - Automobile,BLACK
129530,FORD,02 - Automobile,BLACK
47162,TOYOTA,02 - Automobile,GRAY
99991,FORD,02 - Automobile,"BLUE, DARK"
122017,MERCEDES,02 - Automobile,BLACK
81197,CHEV,02 - Automobile,BLACK
24228,HONDA,02 - Automobile,GRAY
98566,MERCEDEZ,02 - Automobile,SILVER
117549,MERCURY,02 - Automobile,"GREEN, DK"
24452,CHEVY,05 - Light Duty Truck,GREEN
52506,SATURN,02 - Automobile,"GREEN, LGT"
127230,BMW,02 - Automobile,BLACK
47554,TOYOTA,03 - Station Wagon,SILVER
48272,TOYT,02 - Automobile,SILVER
36902,FORD,02 - Automobile,BLACK
47000,HOND,02 - Automobile,MAROON
71358,SUZI,02 - Automobile,BLACK
100351,TOYOTA,02 - Automobile,SILVER
128131,TOYOTA,02 - Automobile,SILVER
59271,ACURA,02 - Automobile,BLACK
36608,TOYOTA,02 - Automobile,GRAY
121263,TOYOTA,02 - Automobile,TAN
16712,CHEV,02 - Automobile,BLACK
22022,FORD,02 - Automobile,RED
59019,TOYO,02 - Automobile,SILVER
72926,MERCEDES,02 - Automobile,BLACK
95776,HONDA,02 - Automobile,SILVER
47318,RIELLA,28 - Other,WHITE
31364,NONE,29 - Unknown,N/A
104372,NISSAN,02 - Automobile,GRAY
82961,NISSAN,02 - Automobile,GRAY
87906,MERZ,28 - Other,BLACK
11534,ACUR,02 - Automobile,WHITE
33680,CHEVY,02 - Automobile,SILVER
105268,NONE,29 - Unknown,N/A
29117,FORD,02 - Automobile,BLACK
113585,HONDA,02 - Automobile,SILVER
104955,FORD,02 - Automobile,BLUE
13060,HONDA,02 - Automobile,GREEN
128738,PONT,02 - Automobile,RED
43908,TOYOTA,02 - Automobile,GREEN
76882,MAZD,02 - Automobile,SILVER
36626,NISSAN,02 - Automobile,GRAY
86574,NISSAN,02 - Automobile,GRAY
15607,NISSAN,02 - Automobile,GRAY
94892,TOYOTA,02 - Automobile,GRAY
91704,CHRY,02 - Automobile,BLUE
78909,CHRY,02 - Automobile,BLUE
110219,CHRY,02 - Automobile,BLUE
25915,HONDA,02 - Automobile,SILVER
82183,NISS,02 - Automobile,SILVER
6802,AUDI,02 - Automobile,SILVER
74325,CHEVY,02 - Automobile,SILVER
21216,TOYOTA,02 - Automobile,GRAY
119032,MERZ,02 - Automobile,SILVER
13650,LINCOLN,02 - Automobile,GRAY
7286,CHEVROLET,02 - Automobile,BLACK
14336,MERZ,02 - Automobile,GRAY
48622,VOLKSWAGON,02 - Automobile,BLUE
17810,PONTIAC,01 - Motorcycle,GRAY
127066,TOYT,02 - Automobile,SILVER
96512,VOLKSWAGON,02 - Automobile,BLUE
86040,DODGE,02 - Automobile,BLACK
105204,TOYT,02 - Automobile,SILVER
12217,LEXUS,02 - Automobile,SILVER
48544,MITSUBISHI,02 - Automobile,SILVER
30065,SATURN,02 - Automobile,BROWN
19928,ACURA,02 - Automobile,WHITE
122772,VOLKSWAGON,02 - Automobile,BLUE
106274,VOLKSWAGON,02 - Automobile,BLUE
57548,VOLKSWAGON,02 - Automobile,BLUE
114903,VOLKSWAGON,02 - Automobile,BLUE
13822,HONDA,02 - Automobile,BLACK
32828,HOND,02 - Automobile,BLACK
24138,JEEP,02 - Automobile,GREEN
74440,HONDA,02 - Automobile,SILVER
127658,JEEP,02 - Automobile,GREEN
74641,JEEP,02 - Automobile,GREEN
67623,LEXUS,02 - Automobile,MAROON
80620,FORD,02 - Automobile,BLUE
29282,NISSAN,02 - Automobile,BLACK
77895,NONE,29 - Unknown,N/A
34099,TOYOTA,03 - Station Wagon,BLACK
13199,TOYOTA,02 - Automobile,BLACK
129461,VOLK,02 - Automobile,SILVER
77884,DODG,02 - Automobile,SILVER
115386,KIA,02 - Automobile,WHITE
117910,JEEP,02 - Automobile,GREEN
32774,JEEP,02 - Automobile,GREEN
33755,SATURN,02 - Automobile,SILVER
19328,JEEP,02 - Automobile,GREEN
129650,FREIGHTLINER,20 - Commercial Rig,YELLOW
1309,TOYOTA,02 - Automobile,BLACK
26826,HONDA,02 - Automobile,GRAY
75883,FORD,28 - Other,WHITE
4661,DODG,02 - Automobile,WHITE
85999,PONT,02 - Automobile,BLACK
64039,DODGE,02 - Automobile,"BLUE, DARK"
73753,ACUR,02 - Automobile,RED
78395,NONE,29 - Unknown,N/A
111805,TOYOTA,02 - Automobile,GREEN
19403,CADILLAC,02 - Automobile,SILVER
40124,TOYT,02 - Automobile,BLUE
45729,NISSAN,02 - Automobile,BLUE
83946,NISSAN,02 - Automobile,BLUE
33009,NISSAN,02 - Automobile,BLUE
58371,AUDI,02 - Automobile,BLACK
90203,TOYT,02 - Automobile,MAROON
104120,MERC,02 - Automobile,WHITE
124849,FORD,02 - Automobile,WHITE
77123,CHRY,02 - Automobile,BLUE
104611,HONDA,02 - Automobile,RED
37336,LINC,02 - Automobile,BLACK
75015,HYUNDAI,02 - Automobile,SILVER
48947,TOYOTA,02 - Automobile,GREEN
108414,HOND,05 - Light Duty Truck,"GREEN, LGT"
60676,TOYT,02 - Automobile,GOLD
37035,NISSAN,02 - Automobile,BLUE
41891,NISSAN,02 - Automobile,BLUE
70571,NISSAN,02 - Automobile,BLUE
4338,NISSAN,02 - Automobile,BLUE
15964,FORD,02 - Automobile,WHITE
96639,SUNNY,19 - Moped,RED
106005,NISSAN,02 - Automobile,BLUE
63578,LINCOLN,05 - Light Duty Truck,CREAM
93879,FORD,02 - Automobile,BLACK
120873,CHEV,02 - Automobile,WHITE
28205,HOND,02 - Automobile,BLUE
44569,CHRY,02 - Automobile,SILVER
79044,VOLKSWAGON,02 - Automobile,BLUE
83924,MITTS,02 - Automobile,BLACK
87679,TOYOTA,02 - Automobile,WHITE
122677,FORD,02 - Automobile,WHITE
30511,NISSAN,02 - Automobile,BLUE
65615,NISSAN,02 - Automobile,BLUE
119596,NISSAN,02 - Automobile,BLUE
40624,PONTIAC,02 - Automobile,WHITE
105440,HONDA,02 - Automobile,GREEN
6964,MAZDA,02 - Automobile,SILVER
95839,VOLVO,02 - Automobile,"BLUE, DARK"
49898,HOND,02 - Automobile,BEIGE
23127,FORD,05 - Light Duty Truck,BLUE
75440,HONDA,02 - Automobile,GRAY
96698,LEXUS,02 - Automobile,BLACK
20910,MITSUBISHI,02 - Automobile,RED
41533,CHEVY,02 - Automobile,GREEN
6983,DODGE,02 - Automobile,BLACK
70108,CHEV,02 - Automobile,WHITE
119756,CHEVROLET,02 - Automobile,GOLD
73442,HONDA,02 - Automobile,BLACK
73141,NISSAN,02 - Automobile,BLUE
63506,NISSAN,02 - Automobile,BROWN
64837,DODGE,02 - Automobile,BLACK
49287,TOYOTA,02 - Automobile,RED
955,PONT,02 - Automobile,BLACK
90813,FORD,02 - Automobile,WHITE
21866,TOYOTA,02 - Automobile,"BLUE, LIGHT"
44104,HONDA,02 - Automobile,SILVER
58512,LINCOLN,02 - Automobile,SILVER
75149,TOYOTA,02 - Automobile,TAN
85236,OLDS,02 - Automobile,WHITE
3974,FORD,05 - Light Duty Truck,WHITE
113008,CHRYSLER,02 - Automobile,WHITE
15804,CHEV,02 - Automobile,WHITE
24367,NISSAN,02 - Automobile,BLUE
53231,JAGUAR,02 - Automobile,"GREEN, DK"
87683,TOYT,02 - Automobile,RED
84509,CHEV,02 - Automobile,WHITE
47586,HONDA,02 - Automobile,SILVER
43998,NISSAN,02 - Automobile,BLUE
9223,CHEVY,02 - Automobile,MAROON
129346,CHEVROLET,02 - Automobile,BLACK
53032,CHRYSLER,02 - Automobile,SILVER
20523,MAZADA,02 - Automobile,GRAY
102646,MERZ,02 - Automobile,BLACK
10835,STRN,02 - Automobile,BLACK
97798,CHEVY,02 - Automobile,SILVER
7971,VOLKSWAGEN,02 - Automobile,GRAY
19331,NISSAN,02 - Automobile,BLUE
72382,HONDA,02 - Automobile,BLACK
123573,LEXUS,02 - Automobile,WHITE
115598,HONDA,02 - Automobile,BLACK
107826,DODGE,02 - Automobile,SILVER
64058,SATURN,02 - Automobile,RED
69022,TOYOTA,02 - Automobile,GRAY
35169,PONT,02 - Automobile,SILVER
82719,DODG,02 - Automobile,"BLUE, LIGHT"
45591,BUICK,02 - Automobile,SILVER
52903,TOYOTA,02 - Automobile,BLACK
56401,HONDA,02 - Automobile,WHITE
70548,INFI,02 - Automobile,SILVER
9097,TOYOTA,02 - Automobile,SILVER
59234,HONDA,02 - Automobile,BLACK
31573,ACUR,02 - Automobile,GRAY
51594,MINI,02 - Automobile,TAN
33693,HOND,02 - Automobile,BLACK
35215,HYUNDAI,02 - Automobile,MAROON
17965,TOYT,02 - Automobile,BLACK
41080,HONDA,02 - Automobile,BLACK
5035,CHRYSLER,02 - Automobile,"BLUE, LIGHT"
74141,FORD,05 - Light Duty Truck,BLUE
24981,MAZD,02 - Automobile,YELLOW
61257,FORD,01 - Motorcycle,WHITE
116315,TOYOTA,02 - Automobile,TAN
90924,CHEVY,02 - Automobile,BLUE
30454,JEEP,02 - Automobile,GREEN
43417,FORD,02 - Automobile,ORANGE
31833,FORD,02 - Automobile,RED
103464,VOLVO,02 - Automobile,BLACK
101915,CHRYSLER,02 - Automobile,SILVER
105006,CHEVORLET,03 - Station Wagon,WHITE
65305,DODG,02 - Automobile,RED
80381,TOYOTA,01 - Motorcycle,GOLD
41348,FORD,02 - Automobile,RED
5825,MERZ,02 - Automobile,TAN
42828,TOYT,02 - Automobile,BLACK
112942,FORD,02 - Automobile,BLUE
121107,CHEVY,02 - Automobile,TAN
97557,DODG,02 - Automobile,WHITE
52543,HYUNDAI,02 - Automobile,BLACK
111988,JEEP,02 - Automobile,GREEN
19383,MAZDA,02 - Automobile,SILVER
60045,FORD,05 - Light Duty Truck,BLACK
31049,TOYOTA,02 - Automobile,WHITE
40475,TOYOTA,02 - Automobile,WHITE
18851,CHEV,02 - Automobile,WHITE
53638,FORD,02 - Automobile,SILVER
84123,TOYOTA,02 - Automobile,WHITE
41856,TOYOTA,02 - Automobile,WHITE
35248,DODGE,02 - Automobile,TAN
91710,TOYOTA,02 - Automobile,WHITE
63277,CHEVROLET,02 - Automobile,BLACK
56922,HONDA,02 - Automobile,BLACK
9300,LEXUS,02 - Automobile,GRAY
49637,ACURA,02 - Automobile,RED
38857,TOYT,02 - Automobile,SILVER
52857,MAZDA,02 - Automobile,GRAY
41195,TOYOTA,02 - Automobile,GOLD
129286,NISSAN,02 - Automobile,"BLUE, LIGHT"
13842,TOYOTA,02 - Automobile,WHITE
91569,TOYOTA,02 - Automobile,WHITE
103088,TOYT,02 - Automobile,SILVER
57223,DODG,02 - Automobile,SILVER
9735,TOYT,02 - Automobile,BLACK
7518,BMW,01 - Motorcycle,RED
96249,CHRY,02 - Automobile,GRAY
53388,FORD,02 - Automobile,MAROON
106771,HONDA,02 - Automobile,GREEN
118043,LEXUS,02 - Automobile,TAN
114100,FORD,02 - Automobile,RED
43129,NISSAN,02 - Automobile,BLACK
113510,FORD,02 - Automobile,RED
108448,MERCURY,02 - Automobile,GRAY
19322,INFI,02 - Automobile,BLACK
38790,MINI,02 - Automobile,WHITE
119352,BMW,02 - Automobile,BLACK
96284,HONDA,02 - Automobile,BLUE
70260,VOLKSWAGEN,02 - Automobile,BLACK
58514,FORD,02 - Automobile,RED
55126,FORD,02 - Automobile,WHITE
63077,HONDA,02 - Automobile,BLACK
124340,TOYOTA,02 - Automobile,"GREEN, DK"
75764,TOYOTA,02 - Automobile,"GREEN, DK"
3631,BMW,02 - Automobile,SILVER
29412,KIA,02 - Automobile,WHITE
121765,CHRY,02 - Automobile,MAROON
11640,AUDI,03 - Station Wagon,BLACK
117986,KIA,02 - Automobile,WHITE
105222,KIA,02 - Automobile,WHITE
53763,CHEVROLET,02 - Automobile,GRAY
93948,CHEVROLET,02 - Automobile,GRAY
2251,CHEVROLET,02 - Automobile,GRAY
41686,TOYOTA,02 - Automobile,GRAY
100137,HOND,02 - Automobile,SILVER
129721,HONDA,02 - Automobile,BLACK
109085,BMW,02 - Automobile,BLACK
71567,HONDA,02 - Automobile,BLACK
73696,TOYOTA,02 - Automobile,GRAY
45998,FORD,02 - Automobile,SILVER
125252,NISSAN,02 - Automobile,BLACK
20294,FORD,02 - Automobile,"GREEN, LGT"
123386,NISSAN,02 - Automobile,BLACK
49994,CHEVROLET,02 - Automobile,GRAY
62729,CHEVY,02 - Automobile,RED
1383,CHEVY,02 - Automobile,RED
27185,FORD,02 - Automobile,WHITE
77320,TOYT,02 - Automobile,GOLD
26797,CHEVY,02 - Automobile,RED
